,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.21,5.0,1.0,2.0,2.0,2.0,1.99,2.0,2.0,2.0,6.0,2.0,2.0,3.0,3.0,3.0,2.99,3.0,3.0,9.0,3.0,3.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,4.98,5.0,10.0,6.0,6.0,6.0,6.0,6.0,6.01,6.0,6.0,6.0,6.0,7.0,6.56,6.97,7.0,6.97,7.0,7.0,1.0,7.0,7.0,8.0,8.0,8.0,1.0,7.96,8.0,8.0,2.0,8.0,8.0,8.28,9.0,9.0,6.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,8.42,10.0,10.0,9.95,10.0,9.14,10.0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.44,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.99,2.0,3.05,3.0,3.0,2.98,2.99,3.13,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.33,4.0,4.0,4.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,2.0,7.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.33,8.0,8.0,3.0,8.0,7.42,7.96,8.0,7.96,8.0,9.0,9.0,9.0,9.0,9.0,9.0,8.13,9.0,9.0,9.0,10.0,10.0,9.23,10.0,2.0,10.0,10.0,10.0,8.98,10.0
2,2.0,10.0,1.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.99,2.0,2.0,2.0,2.0,3.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,8.0,5.0,5.0,5.0,8.0,5.0,9.0,5.0,5.0,1.0,1.0,5.54,5.48,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,2.0,7.0,7.0,7.0,7.0,7.22,8.0,8.0,8.0,8.0,8.0,7.95,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.96,2.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,9.94,10.0,10.0,9.95
3,3.0,1.0,1.08,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.99,2.0,2.15,2.0,2.0,2.0,2.0,10.0,3.06,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,5.0,4.71,5.0,5.0,5.0,5.0,5.0,5.05,5.0,5.0,6.0,6.0,6.01,6.0,5.97,6.0,6.0,6.0,9.0,6.0,7.0,7.0,7.0,7.0,6.96,7.0,4.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.95,8.0,8.0,8.0,8.0,7.96,9.0,8.38,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
4,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.44,1.0,2.0,2.0,2.0,2.0,2.0,1.99,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,4.0,5.02,5.0,5.0,4.98,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.96,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,5.0,9.0,9.0,5.0,9.0,10.0,8.13,10.0,8.42,10.0,3.0,9.94,10.0,10.0,10.0
5,5.0,1.08,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.99,2.0,2.0,2.0,2.0,2.0,1.99,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.19,4.0,4.0,4.0,7.0,4.0,4.0,3.24,3.98,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.43,6.0,6.0,9.0,7.0,6.49,7.0,7.0,7.0,6.32,7.0,6.56,7.0,10.0,8.0,7.96,5.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,8.09,10.0,10.0,10.0,10.0
6,6.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.99,2.0,2.0,2.0,5.0,2.0,2.0,1.99,2.0,2.0,3.0,3.0,3.0,2.98,2.98,3.0,3.0,3.0,3.0,3.0,4.0,1.0,4.0,4.0,4.09,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.06,4.98,5.0,5.0,5.0,5.43,6.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,1.0,2.0,7.0,7.0,7.0,8.0,8.0,7.53,8.0,8.0,7.87,8.0,8.0,8.0,8.0,9.0,8.27,9.0,9.0,8.95,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
7,7.0,1.0,1.0,1.0,1.0,1.0,1.48,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,3.0,3.0,2.98,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.07,5.0,5.0,5.06,5.0,5.0,4.98,5.0,5.0,4.98,5.0,6.0,6.0,6.0,5.48,6.0,6.0,6.0,6.0,6.0,6.0,5.87,6.48,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.22,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,4.0,8.74,5.0,4.0,8.53,10.0,10.0,10.0,10.0,10.0
8,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.99,6.0,2.0,2.0,2.23,3.0,3.0,3.0,3.0,3.0,3.14,3.0,3.0,3.0,3.0,4.0,4.0,4.04,10.0,4.0,3.98,4.0,4.0,9.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.32,7.0,7.0,7.0,7.0,7.0,5.97,7.0,7.0,7.0,3.0,7.96,8.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,8.2,9.0,9.0,9.0,7.98,9.0,9.0,9.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,9.95,10.0,10.0
9,9.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,5.0,2.0,2.0,2.0,2.0,2.17,2.15,2.0,2.0,2.0,2.0,3.0,8.0,7.0,3.0,3.0,3.15,3.0,3.0,3.0,3.0,4.09,4.0,3.98,4.0,4.0,7.0,4.0,3.98,4.0,4.0,4.98,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9.0,6.0,6.0,6.0,5.41,6.0,6.0,5.89,6.0,6.0,6.0,2.0,7.0,7.0,6.97,7.0,7.0,7.0,7.0,6.96,7.0,8.0,8.0,8.0,8.0,8.0,4.0,8.0,8.0,7.96,8.0,9.0,9.0,9.0,8.2,9.0,9.0,9.0,9.0,9.0,8.96,10.0,3.0,10.0,5.0,10.0,10.0,9.94,10.0,10.0,10.0
