,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0,0.0,1.0,1.0,1.48,9.0,1.94,1.82,1.76,1.58,1.0,1.98,2.61,2.0,2.81,2.0,2.38,2.69,2.29,2.43,2.65,2.0,3.0,3.0,3.0,6.0,3.0,3.55,3.0,3.52,3.0,3.72,4.29,4.0,4.13,4.0,3.96,7.0,4.0,3.84,4.11,4.0,1.0,4.59,5.0,3.95,4.63,4.59,4.2,5.0,8.0,4.7,5.42,6.0,6.0,10.0,5.91,5.45,3.0,5.55,10.0,3.0,4.42,7.0,6.3,7.0,4.0,6.46,6.86,3.83,7.0,4.0,8.0,3.0,8.0,3.0,5.86,4.0,6.52,5.89,5.0,4.0,4.44,9.0,9.0,5.95,5.0,4.88,8.15,1.0,7.22,5.44,10.0,6.6,7.96,10.0,10.0,5.21,4.39,2.0,10.0,4.87
1,1.0,1.2,1.75,1.34,7.0,4.0,1.0,1.25,7.0,8.0,5.0,2.65,9.0,8.0,2.2,2.47,2.58,8.0,2.0,8.0,2.0,10.0,3.33,3.18,6.0,3.42,3.0,3.0,6.0,3.0,6.0,10.0,4.0,4.24,1.0,3.85,4.22,8.0,4.0,4.0,3.89,5.0,5.0,9.0,9.0,4.58,4.49,1.0,9.0,4.67,4.58,6.0,6.0,6.0,3.0,6.0,6.0,5.18,2.0,6.0,6.0,1.0,7.0,10.0,7.0,2.0,7.0,6.2,4.9,7.0,4.82,3.0,8.0,6.4,4.61,4.0,2.0,5.66,8.0,8.0,8.0,4.66,9.0,6.65,5.54,9.0,1.0,6.88,4.92,6.83,5.53,7.46,1.0,6.26,10.0,10.0,2.0,5.78,4.59,10.0,10.0
2,2.0,1.41,1.6,8.0,9.0,4.0,4.0,1.0,1.0,1.26,2.09,2.46,6.0,2.0,2.53,2.0,2.56,2.0,2.0,2.64,2.0,3.0,3.38,3.29,3.0,3.0,7.0,3.0,6.0,7.0,3.0,4.31,4.03,4.0,4.0,4.0,4.05,4.0,3.85,9.0,1.0,3.77,4.6,9.0,4.48,4.48,5.0,5.0,5.23,5.0,5.0,5.41,9.0,6.0,6.0,6.0,6.0,5.28,6.0,5.48,5.1,4.74,4.56,5.79,1.0,7.0,7.0,6.07,3.8,2.0,7.0,2.0,4.0,4.77,8.0,4.97,8.0,8.0,8.0,4.0,6.77,4.0,9.0,6.75,4.0,5.44,9.0,7.21,9.0,9.0,9.0,10.0,10.0,1.0,8.03,10.0,10.0,5.75,10.0,5.0,7.0
3,3.0,1.52,4.0,1.44,1.0,1.0,1.0,1.0,1.0,1.55,2.3,2.0,8.0,2.87,2.17,2.0,2.27,2.14,5.0,2.59,2.48,5.0,3.25,3.17,9.0,6.0,3.0,3.32,3.5,3.44,3.0,10.0,4.0,7.0,3.2,8.0,4.01,4.0,1.0,4.0,10.0,4.35,4.48,5.0,4.19,4.89,5.0,5.0,5.1,4.2,5.0,5.35,4.65,6.0,6.0,6.0,2.0,6.0,5.52,6.0,6.0,3.74,1.0,7.0,3.0,7.0,4.0,6.02,4.03,5.8,5.07,8.0,1.0,8.0,1.0,2.0,1.0,8.0,3.0,3.0,5.66,5.29,7.39,9.0,9.0,9.0,9.0,6.06,6.0,6.48,4.0,5.36,6.82,6.16,7.0,7.0,10.0,4.63,6.0,10.0,4.46
4,4.0,10.0,1.0,1.0,1.66,1.76,1.0,1.47,1.0,1.0,1.0,2.0,2.84,2.71,2.17,6.0,2.31,2.0,8.0,5.0,2.39,3.0,3.36,7.0,3.41,9.0,3.0,3.0,3.47,8.0,3.32,6.0,4.0,4.24,1.0,4.12,1.0,4.0,7.0,3.69,3.97,10.0,4.82,5.0,3.6,5.0,5.0,4.59,5.17,5.0,5.0,6.0,4.42,5.4,3.97,6.0,1.0,6.0,10.0,6.0,4.84,2.0,3.72,4.59,4.75,7.0,7.0,7.0,7.0,3.0,2.0,5.88,1.0,4.64,4.56,4.46,8.0,6.91,8.0,4.0,5.31,4.79,9.0,3.0,9.0,9.0,9.0,9.0,3.0,9.0,9.0,6.23,7.88,6.15,10.0,6.0,1.0,5.09,10.0,2.0,1.0
5,5.0,1.0,4.0,1.58,1.8,6.0,6.0,1.77,1.85,10.0,2.18,2.68,2.0,2.96,2.3,2.26,8.0,2.48,2.0,8.0,10.0,3.0,8.0,9.0,3.0,3.44,3.37,3.34,3.0,7.0,9.0,6.0,7.0,4.0,2.72,4.15,8.0,4.0,4.0,3.99,4.0,7.0,5.0,5.0,4.01,4.43,1.0,5.0,5.0,5.0,4.53,6.0,4.13,1.0,6.0,5.9,6.0,3.0,4.95,6.01,4.9,4.79,7.0,5.22,7.0,4.0,7.0,7.0,4.06,7.0,2.0,8.0,5.41,8.0,4.0,4.51,5.86,8.0,5.82,5.0,4.35,9.0,6.0,7.42,9.0,9.0,4.0,6.55,9.0,7.33,5.87,6.51,3.0,10.0,6.58,10.0,10.0,10.0,10.0,7.51,7.0
6,6.0,10.0,1.0,1.0,1.0,4.0,1.88,1.0,1.0,1.3,7.0,7.0,2.6,7.0,2.19,2.0,6.0,2.33,2.9,2.59,2.0,3.0,3.37,3.27,3.0,10.0,3.0,3.0,10.0,3.64,3.0,4.0,4.0,4.0,4.0,3.71,4.0,3.75,3.99,4.0,4.0,1.0,5.0,5.0,5.0,10.0,4.92,4.8,10.0,4.09,5.0,5.75,6.0,5.34,1.0,5.9,6.0,9.0,5.45,2.0,5.27,4.54,7.0,7.0,7.0,7.0,5.32,7.0,4.56,7.0,5.05,6.82,8.0,4.92,8.0,4.46,4.0,6.11,4.61,8.0,6.37,5.05,9.0,9.0,9.0,9.0,5.0,7.48,2.0,7.01,9.0,10.0,10.0,4.76,7.0,5.0,10.0,10.0,5.64,5.39,5.0
7,7.0,9.0,1.0,1.69,8.0,1.0,7.0,1.64,8.0,1.0,2.06,2.0,2.86,6.0,2.28,2.0,2.0,2.0,2.0,2.0,2.3,3.46,8.0,3.27,3.26,3.47,3.39,10.0,3.0,3.42,3.27,4.38,4.0,4.2,3.69,4.0,8.0,1.0,3.94,4.0,3.74,5.0,10.0,5.05,2.0,4.18,4.95,4.01,8.0,2.0,4.86,5.61,6.0,5.21,6.0,10.0,6.0,9.0,6.0,6.0,6.0,4.23,4.55,5.99,5.0,7.0,7.0,5.9,7.0,3.64,5.12,8.0,8.0,8.0,8.0,8.0,5.0,5.82,5.19,3.0,8.0,9.0,7.07,6.29,9.0,4.86,6.0,6.79,9.0,6.79,2.0,10.0,10.0,3.0,10.0,7.99,10.0,5.49,10.0,4.45,3.7
8,8.0,1.17,1.0,1.2,1.0,1.82,1.0,1.54,1.0,1.0,7.0,2.87,2.52,2.66,5.0,2.53,2.0,2.0,10.0,2.44,7.0,3.23,3.0,10.0,3.53,10.0,3.0,3.0,3.0,3.51,3.0,4.35,4.0,4.42,10.0,4.0,4.0,4.0,4.0,4.01,4.0,5.0,4.62,5.0,5.0,5.0,5.0,4.71,5.0,5.0,4.71,8.0,4.78,9.0,2.0,6.0,10.0,5.05,3.0,6.0,4.36,6.08,2.0,5.96,4.3,7.0,10.0,5.59,3.22,5.8,7.0,6.17,4.0,3.0,6.13,2.0,1.0,8.0,2.0,8.0,6.27,6.23,6.77,6.0,4.0,6.01,6.64,6.0,5.0,9.0,9.0,3.0,7.81,6.79,6.91,5.19,10.0,6.41,3.0,5.46,5.0
9,9.0,1.0,1.75,1.78,1.26,1.0,1.51,1.7,1.4,4.0,4.0,2.47,2.56,2.7,2.0,2.22,2.0,2.0,2.61,2.0,2.96,3.0,3.3,3.0,8.0,10.0,3.58,3.36,3.53,3.0,3.59,4.0,9.0,8.0,7.0,1.0,4.0,3.77,3.43,4.0,9.0,5.0,5.0,5.0,4.08,10.0,5.0,4.63,5.0,1.0,4.59,6.0,4.77,10.0,2.0,5.46,6.0,4.91,6.0,5.0,6.0,7.0,7.0,7.0,3.0,4.94,4.45,5.44,3.31,7.0,7.0,5.94,5.93,6.77,5.0,1.0,3.95,8.0,3.0,1.0,6.97,9.0,9.0,4.0,5.5,5.38,7.87,9.0,2.0,7.43,5.0,10.0,7.09,10.0,6.21,2.0,1.0,4.17,1.0,6.0,5.8
