,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0,0.0,1.23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.85,2.0,2.07,1.89,2.0,3.0,2.0,1.89,2.07,2.07,3.1,3.0,2.78,2.87,1.0,3.0,2.99,3.06,3.0,3.0,3.81,4.0,3.99,3.99,4.0,4.0,4.0,4.0,4.0,4.0,4.99,4.99,4.99,5.0,4.99,4.99,4.99,5.0,4.85,5.0,6.0,6.0,6.0,5.0,6.0,6.0,5.99,6.0,6.0,6.04,7.0,6.98,7.02,7.0,7.0,7.0,6.83,6.98,6.98,6.98,7.82,9.0,8.0,8.0,8.0,6.0,7.98,7.37,8.0,8.0,9.0,8.98,9.0,8.99,8.98,9.0,9.0,9.0,8.98,8.65,9.45,10.0,10.0,9.98,9.63,10.0,9.8,10.0,9.63,9.98
1,1.0,1.25,1.0,1.14,1.0,3.0,1.14,1.0,1.0,1.14,1.0,1.83,2.0,2.0,2.0,2.0,2.0,1.89,2.0,2.07,2.07,3.11,3.0,2.75,3.0,2.78,3.0,3.0,3.06,3.0,3.17,4.02,3.99,4.0,4.0,3.52,3.74,4.0,4.0,3.85,4.0,5.0,5.0,4.99,4.0,4.99,5.0,4.99,5.0,4.83,5.0,6.0,8.0,5.99,5.84,5.99,6.0,6.0,6.1,6.02,6.04,7.0,6.98,7.0,7.05,6.98,7.0,7.0,6.98,7.0,7.0,7.79,8.02,8.0,8.0,8.0,8.0,7.98,6.0,8.0,7.98,9.0,9.0,8.99,8.99,9.0,9.0,9.0,9.0,9.0,8.59,9.53,10.0,10.0,10.0,10.0,10.0,9.76,10.0,10.0,9.97
2,2.0,1.0,1.0,1.16,1.0,1.14,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.08,2.08,3.12,3.0,2.72,2.0,3.0,4.0,3.0,3.0,2.99,3.0,4.0,4.0,3.99,3.99,4.0,3.0,4.0,4.0,2.0,4.0,4.99,4.99,5.0,4.72,5.0,5.0,5.0,4.99,4.81,5.0,5.99,6.0,6.0,5.82,6.0,5.77,5.98,6.1,6.02,6.05,7.0,6.98,7.0,7.05,6.98,6.98,6.8,7.0,7.0,6.98,8.0,8.02,7.86,7.98,8.0,7.67,8.0,7.26,8.0,7.98,8.66,8.97,9.0,9.0,9.0,8.98,9.0,9.0,9.0,8.52,9.79,10.0,10.0,9.97,10.0,10.0,9.71,10.0,8.0,9.97
3,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.99,2.0,2.0,2.0,2.07,2.0,1.87,2.09,2.0,3.0,3.0,3.0,3.0,3.0,2.94,3.0,3.0,3.0,3.18,4.0,3.99,3.99,3.99,3.46,4.0,3.99,3.99,3.83,3.99,4.98,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.78,4.99,5.98,6.0,5.98,6.0,6.0,6.0,6.0,6.11,6.02,6.05,6.98,7.0,7.0,7.05,7.0,6.98,6.77,7.0,6.98,6.98,7.75,8.02,8.0,8.0,8.0,7.62,8.0,7.14,8.0,7.97,7.0,9.0,8.99,9.0,9.0,8.97,7.0,9.0,8.98,7.0,10.0,10.0,10.0,9.97,9.56,9.0,10.0,10.0,9.56,9.96
4,4.0,1.12,1.0,1.0,1.0,1.0,1.16,1.0,1.0,1.16,1.0,2.0,2.0,2.0,1.87,1.99,2.07,1.98,1.0,2.09,2.0,5.0,3.0,3.0,3.0,3.0,2.93,3.0,3.0,2.99,3.08,4.0,3.99,4.0,4.0,3.38,3.0,3.99,4.0,4.0,4.0,5.0,4.98,4.98,4.68,5.0,4.99,4.98,4.99,4.75,4.99,5.98,6.0,6.0,6.0,6.0,5.73,5.98,8.0,6.0,6.05,7.0,7.0,7.0,7.0,7.0,6.98,7.0,6.98,7.0,6.97,7.71,8.02,9.0,7.98,8.0,8.0,8.0,7.0,8.0,8.0,10.0,9.0,9.0,8.98,8.97,9.0,9.0,9.0,8.97,9.0,10.0,10.0,9.79,10.0,9.48,10.0,9.0,9.97,10.0,10.0
5,5.0,1.0,1.0,3.0,1.0,1.16,1.17,1.0,1.0,1.17,1.0,2.0,2.0,2.07,2.0,2.0,2.08,2.0,1.86,2.0,2.09,3.13,5.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.02,3.99,4.0,4.0,4.0,3.7,4.0,4.0,4.0,3.99,5.0,5.0,5.0,4.63,4.98,4.98,5.0,5.0,5.0,5.0,5.98,6.0,6.0,6.0,5.98,6.0,6.0,6.05,6.0,6.05,7.0,7.0,7.0,7.0,6.98,6.97,6.73,6.97,7.0,7.0,7.66,8.02,7.83,7.97,8.0,8.0,8.0,8.0,7.98,7.97,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,9.63,10.0,9.96,9.39,10.0,9.66,10.0,10.0,10.0
6,6.0,1.0,1.0,1.17,1.0,1.17,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.86,2.0,2.0,1.98,2.0,2.0,2.0,3.0,3.21,2.68,3.0,2.75,2.92,3.0,3.06,3.0,3.0,3.97,3.98,4.0,4.0,2.0,4.0,4.0,3.99,4.0,4.0,5.0,4.98,5.0,4.71,5.0,5.0,5.0,5.0,4.85,5.0,5.97,6.04,6.0,6.0,6.0,8.0,6.0,6.06,6.02,6.0,7.0,6.97,7.0,7.05,7.0,7.0,6.69,6.97,6.98,7.0,8.0,8.0,7.0,7.97,7.67,7.55,8.0,6.83,8.0,8.0,8.6,9.0,9.0,9.0,9.0,8.97,8.0,8.65,8.96,8.43,9.75,10.0,9.75,10.0,9.62,10.0,10.0,10.0,10.0,9.95
7,7.0,2.0,1.0,1.0,1.0,1.18,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.01,1.84,2.0,2.0,1.99,2.0,3.0,2.0,3.0,5.0,3.0,3.0,2.96,3.0,3.0,3.0,3.0,3.0,4.0,3.98,4.0,4.0,2.0,4.0,4.0,4.0,3.8,3.99,4.98,4.98,4.98,5.0,5.0,5.0,5.0,5.0,4.83,5.0,6.0,6.0,6.0,6.0,5.98,6.0,6.0,6.06,5.99,6.0,6.98,6.97,7.0,7.0,7.0,7.0,6.64,7.0,7.0,7.0,7.6,8.0,8.0,7.96,7.62,8.0,7.98,6.0,8.0,7.96,9.0,9.0,9.0,9.0,8.97,8.96,8.0,8.59,8.96,8.33,9.7,9.56,10.0,10.0,9.54,10.0,10.0,10.0,10.0,9.94
8,8.0,1.0,1.0,1.17,1.0,1.06,1.0,1.0,1.0,3.0,1.0,1.85,2.0,2.0,1.0,2.0,2.01,2.0,1.86,2.09,2.0,3.0,3.23,3.0,2.88,3.0,2.91,3.0,3.0,3.0,3.18,3.99,4.0,4.0,3.99,4.0,3.66,4.0,4.0,3.78,3.99,5.0,5.0,4.98,5.0,5.0,5.0,5.0,5.0,4.8,5.0,6.0,5.99,6.0,5.96,6.0,6.0,6.0,6.0,6.0,8.0,7.0,6.96,7.0,7.05,7.0,7.0,6.61,7.0,6.97,6.97,7.57,8.0,7.8,7.96,8.0,8.0,7.98,8.0,7.98,7.96,9.0,8.97,9.0,8.99,9.0,9.0,9.0,8.52,9.0,9.0,9.83,9.48,10.0,9.96,9.46,9.79,9.63,9.97,10.0,9.94
9,9.0,1.24,1.0,1.17,1.0,1.05,1.0,1.0,1.0,1.0,1.0,1.0,1.99,2.07,1.84,1.99,2.0,2.0,2.0,2.0,2.08,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.99,4.0,4.0,4.0,4.0,3.78,4.0,3.99,3.75,3.99,5.0,4.98,4.98,4.67,4.99,5.0,4.99,4.99,4.82,5.0,5.97,6.0,5.98,6.0,5.98,4.0,5.98,6.06,6.0,6.0,7.0,7.0,7.02,7.06,7.0,7.0,7.0,7.0,6.97,7.0,7.0,10.0,7.81,7.95,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,10.0,8.98,8.97,9.0,8.31,9.0,8.96,8.28,10.0,10.0,9.71,10.0,9.43,9.75,9.66,10.0,10.0,9.93
