,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0,0.0,1.08,1.08,1.0,1.0,0.99,1.59,0.99,1.0,5.0,1.0,2.11,2.0,1.99,2.0,2.0,2.0,2.17,1.99,2.0,2.32,3.0,3.27,3.13,3.0,3.0,3.0,9.0,2.98,3.0,7.0,4.09,3.65,4.0,4.14,4.0,4.0,4.0,4.0,4.18,4.09,5.04,4.62,5.22,4.97,4.97,5.0,4.62,5.0,4.97,10.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.5,5.87,7.0,7.0,7.0,6.96,7.0,7.0,6.96,6.96,7.0,8.0,8.0,8.0,1.0,7.25,8.0,7.95,2.0,7.95,8.0,4.0,5.68,9.0,6.0,9.0,8.12,8.12,9.0,7.61,9.0,10.0,10.0,10.0,2.0,10.0,8.08,10.0,10.0,10.0,10.0
1,1.0,1.08,1.0,1.18,1.0,0.99,9.0,1.0,1.21,1.0,1.21,2.0,2.17,2.0,2.0,2.0,2.0,2.18,1.99,2.0,2.0,3.0,3.0,3.0,2.98,2.98,3.0,3.0,2.98,2.98,3.0,4.0,3.6,4.0,4.15,3.76,4.19,3.0,3.98,4.0,4.0,5.0,2.0,5.0,4.96,5.0,5.12,5.0,5.0,4.96,4.66,5.42,6.0,6.0,6.0,6.0,6.0,6.0,4.57,5.96,2.0,7.0,6.96,7.0,6.96,6.95,5.72,7.0,6.95,7.0,6.99,6.61,8.0,8.0,7.2,8.0,8.0,8.0,7.25,8.0,8.0,7.59,5.17,9.0,7.66,8.37,9.0,9.0,9.0,9.0,8.95,10.0,10.0,10.0,10.0,2.0,7.75,10.0,10.0,8.64,8.96
2,2.0,10.0,1.0,1.0,1.0,0.99,1.0,1.0,7.0,1.0,1.23,2.0,2.0,1.99,1.99,2.15,2.15,2.0,1.99,2.0,2.36,3.0,3.28,3.0,3.12,3.0,3.0,3.23,3.0,2.98,3.19,4.09,3.55,4.0,4.0,4.0,4.0,2.87,4.0,4.0,4.0,5.09,4.56,4.71,4.96,5.0,8.0,5.0,4.97,5.0,5.0,1.0,1.0,5.42,6.0,5.96,5.96,5.58,6.0,6.0,4.95,5.69,6.95,6.96,7.0,6.94,2.0,5.96,7.0,7.0,6.98,8.0,7.52,7.95,6.3,8.0,8.0,7.94,7.12,8.0,8.0,9.0,9.0,8.19,9.0,8.83,2.0,7.97,8.94,9.0,8.94,7.79,9.05,10.0,10.0,9.0,10.0,9.0,9.94,8.4,10.0
3,3.0,1.0,1.09,1.2,1.19,1.0,1.0,1.0,1.0,1.21,1.25,2.0,2.0,1.99,2.0,2.0,2.0,2.0,2.0,2.0,2.21,3.0,3.3,3.0,3.0,3.0,3.12,3.11,2.98,2.98,3.0,4.0,4.0,4.0,4.0,4.05,4.0,1.0,3.97,4.19,4.0,5.0,4.5,5.0,5.0,4.96,5.0,5.0,5.0,5.0,4.61,5.33,5.42,1.0,6.0,6.0,6.0,6.0,4.37,5.96,5.27,5.49,6.94,7.0,7.0,6.93,7.0,4.0,6.94,6.95,7.0,7.1,8.0,7.94,6.8,2.0,7.95,8.0,8.0,7.94,7.95,9.0,2.0,8.8,9.0,9.0,9.0,9.0,9.0,9.0,8.92,8.03,10.0,9.21,10.0,10.0,7.37,8.82,10.0,10.0,10.0
4,4.0,1.09,1.09,1.22,1.0,0.99,1.0,0.99,1.23,1.23,1.0,2.12,2.0,1.98,1.99,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.99,3.0,3.13,3.0,2.97,3.0,3.0,4.09,4.0,4.0,4.16,4.0,4.2,4.0,3.97,7.0,4.0,5.0,5.0,5.0,4.95,5.0,5.06,4.13,4.96,5.0,4.56,6.0,5.33,5.33,6.0,5.95,6.0,5.9,6.0,6.0,5.16,7.0,6.93,7.0,7.0,6.92,7.0,7.0,7.0,7.0,7.0,6.95,7.43,7.93,6.6,8.0,7.94,7.93,8.0,8.0,8.0,7.35,9.0,9.0,7.43,9.0,7.97,9.0,9.0,5.0,9.0,7.69,10.0,10.0,10.0,8.82,3.0,10.0,9.92,8.6,9.75
5,5.0,1.0,1.1,1.24,1.0,0.99,6.0,1.0,1.0,1.25,1.0,2.0,2.18,1.98,1.98,2.16,2.16,2.0,2.0,1.99,2.22,3.0,3.0,3.0,3.0,2.98,3.0,3.0,2.97,3.0,3.0,4.0,3.49,3.97,7.0,4.0,4.22,1.0,4.0,4.11,4.0,4.97,5.0,5.1,4.94,4.96,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.23,6.0,6.0,6.0,5.88,6.0,5.95,5.19,7.0,6.92,6.95,7.0,7.0,7.0,7.0,7.0,7.0,10.0,8.0,8.0,7.92,8.0,7.12,8.0,8.0,8.0,8.0,8.0,7.08,5.37,8.91,9.0,9.0,9.0,7.79,9.0,9.0,8.92,10.0,10.0,9.07,9.0,8.6,6.93,10.0,9.91,10.0,10.0
6,6.0,1.0,1.0,4.0,1.2,1.0,1.0,0.99,1.25,1.0,1.27,2.01,2.2,1.98,1.98,5.0,2.0,2.18,1.99,2.0,2.0,3.0,3.0,3.14,2.98,2.98,3.0,3.0,3.0,3.0,3.0,4.1,1.0,3.97,4.0,4.05,4.0,4.0,3.96,4.0,4.0,4.97,4.49,5.0,5.0,5.0,5.0,4.44,4.96,5.0,5.0,6.0,5.24,5.12,6.0,5.95,6.0,6.0,6.0,6.0,5.15,5.44,6.91,7.0,7.0,7.0,1.0,2.0,7.0,7.0,6.98,6.78,8.0,7.91,8.0,8.0,8.0,8.0,6.98,7.93,8.0,6.77,1.0,9.0,9.0,7.66,7.79,7.58,9.0,9.0,9.0,7.3,8.88,8.9,10.0,8.36,6.77,8.6,9.89,10.0,10.0
7,7.0,1.09,1.0,1.0,1.03,1.0,1.0,1.0,1.05,1.05,1.28,2.01,2.21,2.0,1.98,2.0,2.0,2.0,2.0,1.99,2.35,2.98,3.3,3.0,2.98,2.97,3.0,3.0,3.0,2.98,3.05,4.1,4.0,4.0,4.0,4.06,4.12,1.0,4.0,4.0,4.0,5.0,5.0,5.02,5.0,4.96,5.0,5.0,5.0,5.05,5.0,6.0,6.0,6.0,6.0,5.95,6.0,5.87,6.0,6.0,6.0,5.21,6.89,6.94,6.95,7.0,5.52,7.0,6.93,7.0,6.98,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.81,7.93,8.0,9.0,9.0,8.89,7.88,8.57,9.0,9.0,9.0,8.37,9.0,4.0,10.0,5.0,8.33,8.07,10.0,10.0,9.87,7.87,10.0
8,8.0,1.0,1.0,1.24,1.03,1.0,1.0,0.99,1.0,1.0,1.0,2.0,2.22,2.0,1.98,2.16,2.17,6.0,2.0,2.0,2.0,2.98,3.31,3.15,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.54,3.97,10.0,4.1,4.0,2.87,3.96,4.32,3.65,5.0,5.0,5.07,4.94,5.0,5.0,4.28,5.0,5.0,4.41,6.0,6.0,5.08,6.0,6.0,6.0,6.0,5.06,5.95,6.0,5.15,7.0,7.0,7.0,6.93,7.0,7.0,7.0,6.3,7.0,3.0,8.0,8.0,7.54,8.0,8.0,8.0,7.33,8.0,7.94,9.0,5.34,9.0,9.0,8.53,7.59,7.5,9.0,9.0,9.0,5.0,8.68,10.0,8.52,10.0,10.0,9.29,10.0,7.79,8.73
9,9.0,1.0,1.02,1.28,1.0,1.0,7.0,1.0,1.0,1.0,5.0,2.0,2.25,1.98,1.98,2.0,2.18,2.2,2.0,2.0,2.21,2.98,8.0,7.0,3.0,3.0,3.0,3.23,2.97,3.0,3.0,4.0,3.47,4.0,4.0,4.0,7.0,2.59,3.96,4.0,4.0,4.96,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.29,5.78,6.0,4.95,6.0,6.0,6.0,6.0,4.55,5.94,6.0,2.0,6.89,6.94,7.0,7.0,5.89,7.0,6.93,7.0,7.0,6.59,7.42,8.0,8.0,6.98,7.93,8.0,7.36,8.0,8.0,7.09,4.8,9.0,9.0,8.45,7.5,7.43,9.0,7.5,9.0,7.23,3.0,10.0,9.21,10.0,10.0,10.0,9.86,8.23,10.0
