,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0,0.0,1.0,1.0,1.0,1.0,1.29,3.0,1.0,1.0,1.08,3.0,2.0,2.0,1.99,2.0,1.88,1.88,2.0,2.12,2.0,2.05,3.0,3.17,5.0,3.21,3.0,2.93,2.55,1.0,2.87,2.0,4.0,2.0,4.0,6.0,3.9,4.0,4.0,4.0,4.0,4.28,5.0,4.94,5.0,5.0,5.0,5.0,5.0,4.85,4.96,4.92,6.0,4.0,6.0,5.94,6.0,6.0,6.0,4.0,4.0,6.0,7.0,6.85,5.0,6.86,7.0,9.0,7.0,5.95,7.0,7.0,7.99,7.88,8.0,8.0,8.0,8.0,8.0,6.0,7.68,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,9.0,9.0,9.62,9.0,9.26,10.0,9.0,8.0,10.0,10.0,9.26,9.96
1,1.0,1.08,1.0,1.0,1.0,1.31,1.43,1.08,3.0,1.0,2.0,1.96,1.85,2.0,3.0,1.87,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.68,3.91,3.0,3.88,4.0,4.0,4.04,4.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.91,4.91,5.76,5.71,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.04,6.0,7.0,7.0,7.0,7.0,7.0,5.79,7.0,6.53,8.0,8.0,8.0,7.81,7.97,8.0,8.0,8.0,7.63,8.01,9.0,8.0,8.3,9.0,9.0,8.15,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,9.96,8.0,9.3,10.0
2,2.0,1.08,3.0,1.22,1.0,1.0,1.47,1.0,1.0,2.0,1.37,2.0,1.94,1.99,2.0,1.85,2.0,2.0,2.0,2.25,1.0,3.0,3.0,2.76,3.22,2.99,3.0,3.0,3.0,2.97,3.0,4.0,5.0,3.9,4.0,3.86,4.0,4.0,3.99,4.0,4.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,5.93,6.09,6.03,6.0,5.62,6.0,6.03,8.0,7.0,6.74,7.0,6.38,7.01,7.0,5.61,6.86,5.0,8.0,7.84,7.0,8.0,7.96,8.0,7.66,8.0,8.0,8.01,9.0,9.0,9.0,8.96,9.0,7.99,9.0,9.0,8.8,9.0,10.0,10.0,10.0,10.0,10.0,9.44,10.0,10.0,9.17,10.0
3,3.0,2.0,1.14,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.95,1.93,2.0,1.0,1.84,2.0,1.96,2.13,2.0,2.0,3.0,3.0,3.0,3.24,2.99,3.0,3.0,3.0,3.0,2.65,4.0,4.0,3.89,4.0,5.0,3.98,4.0,4.0,4.0,6.0,5.0,5.0,4.92,5.0,5.0,5.0,4.89,5.0,4.0,4.89,6.0,6.0,6.0,5.0,6.09,6.0,6.0,5.56,7.0,6.0,7.0,7.0,7.0,6.83,7.0,7.0,7.0,7.0,7.0,7.0,9.0,8.0,8.0,8.0,8.0,7.35,7.6,7.66,7.56,8.0,8.96,9.0,9.0,9.0,9.0,7.82,9.0,8.64,9.0,7.82,9.55,10.0,9.0,10.0,10.0,10.0,10.0,10.0,9.02,10.0
4,4.0,1.09,1.0,1.0,1.14,1.0,1.51,1.0,1.0,1.08,1.4,3.0,2.0,2.0,1.96,2.0,1.87,2.0,2.14,2.0,1.98,3.0,2.0,1.0,3.25,2.99,2.86,3.0,2.88,2.97,3.0,4.04,3.63,4.0,3.0,2.0,3.98,3.75,4.0,4.0,5.0,5.0,4.88,5.0,5.0,5.05,5.27,7.0,4.82,7.0,4.8,6.0,6.0,5.74,6.0,6.09,8.0,6.0,6.0,6.0,5.98,7.0,6.82,8.0,6.8,6.0,7.0,7.0,5.0,7.0,7.0,7.98,7.81,7.82,7.0,8.0,8.0,8.0,7.6,7.49,8.0,8.96,9.0,7.0,9.0,9.0,7.95,7.0,9.0,8.77,9.0,10.0,10.0,10.0,10.0,10.0,10.0,9.95,9.62,10.0,10.0
5,5.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.09,3.0,2.0,2.0,1.99,1.95,1.0,1.85,2.0,2.0,2.14,3.0,4.0,3.18,3.0,3.0,3.0,3.0,1.0,2.87,3.0,3.0,4.0,3.0,3.0,2.0,3.85,4.0,4.0,3.98,5.0,4.0,5.0,5.0,5.0,5.07,5.06,7.0,3.0,4.0,5.0,5.0,6.0,6.0,5.7,5.87,8.0,6.03,5.98,5.44,6.0,6.0,7.04,7.0,8.0,9.0,6.43,7.0,8.0,5.0,6.0,7.0,7.98,9.0,9.0,8.0,8.0,8.0,7.54,8.0,8.0,8.0,9.0,9.0,9.0,8.96,9.0,7.77,9.0,9.0,9.0,7.0,9.46,10.0,10.0,10.0,8.0,10.0,10.0,10.0,9.0,9.95
6,6.0,1.0,1.0,1.0,1.0,1.34,1.55,1.0,1.0,1.0,1.0,2.0,1.92,2.0,2.0,1.82,2.0,1.95,2.0,2.0,2.08,3.0,3.0,3.0,3.0,3.0,2.84,3.0,3.0,3.0,1.0,4.0,4.0,3.87,4.0,4.0,3.98,4.0,4.0,4.0,5.0,5.07,6.0,5.0,5.0,5.0,5.0,6.0,4.8,4.9,5.0,6.0,6.0,4.0,6.0,6.1,6.03,5.97,6.0,6.0,5.97,9.0,8.0,7.0,7.0,7.0,7.01,7.0,5.0,7.0,7.0,8.0,10.0,7.79,8.0,7.96,7.25,8.0,7.54,8.0,8.0,9.0,8.79,8.17,9.0,9.0,9.0,9.0,9.0,8.72,7.0,9.36,10.0,9.0,10.0,9.26,9.33,9.94,10.0,8.84,9.94
7,7.0,1.0,1.0,1.0,1.0,1.34,1.6,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.81,1.84,1.95,2.0,2.0,2.0,3.0,4.0,3.0,5.0,3.0,2.0,1.0,3.07,2.96,3.0,4.0,3.82,3.8,5.0,4.0,3.98,3.72,4.0,4.28,6.0,5.0,4.87,4.0,5.0,5.06,5.0,5.0,5.0,4.89,4.79,5.99,5.93,6.0,6.0,6.0,6.0,5.97,6.0,6.0,6.0,7.0,7.0,6.7,7.0,6.34,7.0,7.0,7.0,9.0,6.61,8.0,7.0,8.0,7.77,8.0,8.0,7.46,7.77,6.0,8.0,9.0,8.76,9.0,9.0,8.31,7.0,8.14,9.0,8.85,8.0,9.59,10.0,10.0,9.62,9.0,9.55,10.0,10.0,10.0,10.0
8,8.0,1.0,1.0,1.0,1.0,1.35,1.51,1.0,1.0,1.09,1.0,2.0,2.0,2.0,2.0,1.8,1.83,2.0,4.0,2.28,2.0,3.0,4.0,3.0,3.0,2.98,3.0,2.55,3.0,2.98,2.73,4.04,3.8,4.0,4.0,4.0,4.0,4.0,4.0,4.2,4.0,5.0,5.0,4.91,5.0,5.06,7.0,5.0,5.0,4.89,5.0,5.99,5.92,7.0,5.91,6.0,6.04,6.0,6.0,6.0,5.97,7.0,7.0,6.94,6.95,6.24,7.0,7.0,7.0,7.0,7.0,7.98,8.0,7.76,8.0,8.0,7.43,8.0,7.73,7.46,10.0,8.95,9.0,9.0,8.95,7.0,7.56,9.0,9.0,8.82,9.0,9.58,10.0,10.0,10.0,10.0,10.0,9.93,10.0,10.0,9.94
9,9.0,1.09,1.0,1.22,3.0,1.38,1.51,1.0,1.14,1.0,1.21,1.95,1.82,1.99,1.95,2.0,2.0,1.0,2.0,2.0,2.16,3.0,5.0,2.0,3.26,2.98,2.9,3.0,5.0,3.0,2.69,4.04,3.76,4.0,4.0,6.0,4.0,3.68,4.0,6.0,4.04,4.78,4.86,5.0,5.0,5.0,7.0,5.0,5.0,5.0,4.0,6.0,6.0,5.66,8.0,8.0,6.0,5.97,6.0,6.01,5.97,7.01,6.97,6.93,7.0,6.22,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,7.77,7.96,7.03,6.0,7.68,8.0,7.99,9.0,9.0,8.0,9.0,9.0,9.0,7.0,9.0,10.0,7.62,10.0,10.0,10.0,10.0,9.12,10.0,10.0,10.0,9.05,10.0
