,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.14,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,2.77,3.99,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,5.0,5.0,4.85,5.0,5.0,4.99,4.0,5.0,5.0,4.73,6.0,5.0,6.0,6.0,5.88,6.0,6.0,6.0,6.0,6.0,7.0,7.05,7.0,7.0,7.0,7.0,7.0,7.0,7.06,6.72,7.0,8.0,7.85,8.0,6.0,8.0,8.0,8.0,8.0,8.0,9.0,8.65,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,9.79,10.0,10.0,9.79,10.0,9.29,10.0,10.0,10.0,10.0
1,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.16,1.0,1.0,2.0,2.0,2.0,2.0,4.0,1.99,1.99,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.87,3.06,3.0,4.0,3.0,3.0,4.0,4.0,3.74,4.0,4.0,4.0,4.23,3.63,4.0,3.63,5.06,4.92,4.83,5.0,5.0,5.0,5.0,5.0,5.0,4.69,6.11,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.98,7.0,6.31,7.0,6.54,6.98,7.0,7.0,7.82,7.67,7.83,6.0,8.0,8.0,8.0,7.82,9.0,7.98,9.0,9.0,9.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.75,9.79,10.0,9.93,10.0,10.0,10.0,10.0,10.0,10.0
2,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.17,1.0,1.0,2.0,2.07,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,1.0,3.0,4.0,3.99,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,7.0,5.0,4.8,5.0,5.0,5.0,5.0,4.0,5.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.71,5.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,7.71,7.67,8.0,8.0,8.0,8.0,8.0,8.59,8.98,8.0,9.0,9.0,8.98,9.0,9.0,9.0,10.0,9.75,10.0,9.92,9.79,10.0,10.0,9.0,9.63,10.0
3,3.0,1.14,1.0,1.0,1.0,1.0,1.08,1.39,1.0,1.0,1.0,2.0,2.07,3.0,2.0,2.19,2.0,1.99,2.0,2.0,2.19,3.0,3.0,2.88,2.84,3.0,4.0,2.88,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.24,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.76,5.0,5.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.04,6.0,6.0,7.0,7.0,7.0,8.0,7.0,7.0,5.0,7.0,7.06,7.0,8.0,8.0,7.8,8.0,10.0,8.0,8.0,8.0,8.0,7.97,9.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,9.16,10.0,9.0,9.56,10.0
4,4.0,1.0,1.0,1.22,1.0,1.0,2.0,1.42,1.04,1.08,1.0,2.0,2.0,2.0,2.07,2.0,2.0,2.0,2.07,3.0,2.0,3.0,2.77,1.0,4.0,2.0,3.0,2.81,3.0,5.0,3.0,3.99,4.0,4.0,4.0,4.0,2.0,6.0,4.0,4.0,3.81,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,5.95,6.0,5.98,6.0,6.0,6.0,6.0,5.84,6.0,7.0,8.0,7.0,7.0,5.0,7.0,7.0,7.0,7.0,5.0,8.0,8.0,8.0,8.0,7.66,8.0,8.0,7.78,8.0,7.97,9.0,9.0,9.0,7.0,7.0,9.0,9.0,9.0,8.98,9.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0
5,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.07,2.0,2.21,2.0,2.0,2.07,2.07,2.0,3.0,3.0,3.0,3.0,3.0,3.06,2.72,3.0,3.0,3.0,4.0,3.99,3.0,4.0,3.63,2.0,5.0,4.0,4.0,3.0,5.0,4.91,5.0,5.0,5.0,5.0,5.0,4.71,4.9,5.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.85,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.91,8.0,7.96,9.0,8.84,9.0,7.0,8.32,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,10.0,10.0,10.0
6,6.0,1.0,1.0,1.0,1.0,1.0,1.09,1.0,1.04,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.07,2.0,2.77,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.99,4.0,4.0,4.0,3.58,4.0,4.0,4.0,4.0,3.79,5.06,5.0,4.91,5.0,4.6,5.0,5.0,5.0,5.0,5.0,6.0,7.0,6.0,6.0,6.0,5.98,5.71,8.0,6.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.78,8.0,10.0,8.0,8.0,7.61,8.0,8.0,8.0,7.96,8.81,8.81,8.97,9.0,7.0,9.0,9.0,8.81,8.97,9.0,10.0,9.71,10.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0
7,7.0,1.0,1.08,3.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.01,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.14,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,4.0,3.0,3.39,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,4.99,4.86,5.0,6.0,5.0,6.12,7.0,6.0,6.0,6.02,5.98,6.0,6.0,6.0,6.0,6.73,7.0,6.98,7.0,8.0,7.0,6.46,7.0,7.0,7.0,7.91,7.94,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,10.0,8.84,9.0,7.83,9.0,9.0,9.0,9.0,9.0,9.0,9.71,10.0,10.0,10.0,9.75,8.95,9.79,9.61,10.0,9.79
8,8.0,3.0,2.0,1.24,1.08,3.0,1.09,1.0,1.15,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.08,2.0,4.0,3.0,2.75,3.0,2.82,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.73,4.29,5.0,5.0,4.0,5.0,4.73,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.04,5.0,6.0,7.0,7.05,7.0,7.0,6.31,9.0,6.0,6.98,9.0,7.0,8.0,7.99,8.0,8.0,7.91,7.55,9.0,8.0,8.0,8.0,9.0,9.0,9.0,7.95,9.0,8.0,9.0,9.0,8.97,9.0,10.0,10.0,9.63,10.0,9.71,8.0,10.0,10.0,10.0,10.0
9,9.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.99,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.87,3.0,2.75,3.0,3.1,2.77,3.99,4.0,4.0,4.0,4.0,4.0,6.0,3.86,4.0,4.0,5.0,5.0,5.0,5.0,4.19,4.99,4.0,5.0,5.0,5.0,6.08,6.0,6.0,6.0,6.0,6.0,6.0,6.04,6.0,6.0,7.0,9.0,7.0,6.0,5.0,7.0,6.45,7.0,7.0,7.0,7.93,8.0,8.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,9.0,9.0,8.97,9.0,9.0,9.0,9.0,8.0,8.96,9.0,9.74,9.0,10.0,9.79,9.69,10.0,10.0,10.0,10.0,9.57
