,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,3.21,3.0,3.0,1.0,2.99,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.39,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.99,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.04,7.0,7.0,6.99,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,9.0,8.0,8.0,7.68,6.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.98,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.01,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.06,3.0,3.0,4.0,3.76,3.99,3.99,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,8.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,6.83,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.98,8.0,9.0,8.98,9.0,8.81,9.0,9.0,9.0,9.0,9.0,9.0,9.64,10.0,10.0,10.0,9.98,10.0,8.0,10.0,9.46,10.0
2,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.96,2.0,2.0,2.0,2.0,2.99,3.0,3.0,2.99,3.0,2.99,3.0,3.0,3.0,3.06,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.04,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.83,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,7.98,8.0,8.0,8.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.33,10.0,10.0,10.0,9.98,10.0,10.0,10.0,10.0,8.0,10.0
3,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.96,2.07,2.0,2.0,1.89,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,6.0,3.0,4.0,4.0,4.99,5.0,4.99,5.0,5.0,5.0,4.99,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,9.0,9.0,9.0,8.98,9.0,8.81,9.0,9.0,7.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,9.0,10.0
4,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.14,2.0,5.0,3.0,3.0,3.0,2.78,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,6.0,6.05,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,6.99,7.0,7.0,7.0,7.0,7.02,7.0,6.0,6.83,7.0,8.0,8.0,9.0,8.0,7.62,8.0,8.0,8.0,8.0,8.0,10.0,9.0,9.0,8.0,9.0,8.98,9.0,9.0,9.0,9.0,10.0,9.98,10.0,10.0,10.0,10.0,9.0,9.64,10.0,10.0
5,5.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.02,2.0,2.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.99,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.99,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.83,9.0,7.0,7.0,7.0,7.0,7.82,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,8.99,8.78,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,9.46,10.0,10.0,10.0
6,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.96,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.15,2.0,3.0,3.0,3.0,3.0,2.75,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.99,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,7.37,8.0,8.0,10.0,9.0,9.0,9.0,9.0,9.0,8.78,9.0,9.0,9.0,10.0,10.0,10.0,10.0,9.98,10.0,10.0,9.57,10.0,10.0
7,7.0,2.0,1.0,1.0,1.0,1.0,1.14,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,3.74,4.0,4.0,4.0,3.99,5.0,5.0,5.0,5.0,5.0,5.0,4.99,5.0,5.0,4.99,5.99,6.05,6.0,5.99,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.79,8.0,8.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,8.98,8.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.36,10.0
8,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.16,1.0,3.0,1.0,2.0,2.0,2.07,2.0,2.0,2.0,1.97,2.0,2.0,2.0,3.0,3.21,3.0,2.99,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.77,6.0,6.0,6.0,8.0,7.0,7.04,7.0,6.9,7.0,7.0,6.83,7.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,10.0
9,9.0,1.23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.89,2.0,2.0,2.08,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,2.88,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.08,3.99,5.0,5.0,5.0,4.85,3.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,10.0,7.0,8.0,8.0,7.98,7.98,7.57,8.0,8.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.64,10.0,10.0,10.0,10.0,10.0,9.7,10.0,10.0,10.0
