,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.31,1.0,1.0,1.14,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.99,2.88,3.0,3.0,1.0,3.06,3.0,3.0,3.0,3.0,4.0,4.0,3.99,4.0,4.0,4.0,4.0,3.99,4.0,4.0,5.0,5.0,5.0,4.85,4.48,4.74,4.99,5.0,5.0,4.99,6.0,6.0,5.99,5.99,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,6.83,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,6.0,7.98,8.0,7.98,7.98,8.68,9.0,8.99,8.81,8.98,9.0,8.31,9.0,8.98,9.0,10.0,10.0,10.0,10.0,9.98,10.0,10.0,9.98,10.0,10.0
1,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.89,2.0,2.07,2.0,2.0,2.07,2.0,3.0,2.98,2.99,3.0,3.0,3.0,3.0,2.99,3.0,3.0,4.0,4.0,4.0,4.0,3.63,3.87,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.83,5.0,5.0,5.0,5.0,4.99,5.0,6.0,8.0,5.99,6.0,4.0,6.0,6.0,5.9,6.0,6.0,6.99,7.0,6.54,7.0,6.0,7.0,7.0,7.0,7.0,6.83,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.98,7.98,8.61,8.98,9.0,9.0,9.0,9.0,9.0,9.0,8.98,8.33,9.98,10.0,10.0,9.98,10.0,10.0,9.64,10.0,10.0,10.0
2,2.0,1.08,1.0,1.0,1.0,1.14,1.0,1.33,1.0,1.0,1.0,2.0,2.0,2.0,1.87,2.0,2.0,2.0,2.0,2.07,2.0,3.0,2.98,3.0,2.99,3.0,4.0,2.99,3.0,2.99,3.06,4.0,4.0,4.0,4.0,4.0,3.0,4.08,4.0,3.99,3.99,4.99,5.0,5.0,4.81,5.0,5.0,4.99,5.0,5.0,5.0,6.0,6.04,6.0,6.0,5.72,6.0,6.0,5.88,6.02,6.0,7.0,7.0,7.0,7.0,7.0,7.02,7.0,6.83,7.0,6.8,8.0,8.0,7.7,8.0,8.0,7.68,8.0,7.68,8.0,8.0,8.55,8.98,9.0,8.78,9.0,9.0,8.19,8.66,8.98,9.0,10.0,10.0,9.98,9.98,10.0,10.0,10.0,9.98,8.0,10.0
3,3.0,1.0,1.0,1.0,1.0,1.16,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.99,3.0,3.0,3.0,3.0,3.0,3.06,4.0,3.76,4.0,4.0,3.0,4.0,6.0,3.99,4.0,3.99,5.0,5.0,5.0,4.92,4.41,5.0,4.99,5.0,5.0,4.99,6.0,6.0,5.99,6.0,6.0,6.0,6.04,6.0,6.0,6.0,7.0,6.99,7.0,7.0,7.0,7.0,7.0,7.0,6.83,7.0,7.82,8.0,8.0,8.0,8.0,8.0,7.98,8.0,8.0,8.0,7.0,9.0,9.0,9.0,8.98,8.81,7.0,8.6,8.97,7.0,10.0,10.0,9.98,10.0,10.0,9.98,10.0,9.97,9.0,10.0
4,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.08,2.0,5.0,3.0,3.0,2.99,3.0,3.0,2.99,2.99,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.85,4.09,4.0,3.99,4.0,4.99,5.0,5.0,5.0,5.0,4.7,5.0,4.99,4.99,5.0,5.99,6.04,5.98,6.0,6.0,6.0,8.0,8.0,6.0,6.0,7.0,7.0,7.0,6.83,7.0,7.02,7.0,6.0,7.0,7.0,8.0,8.0,9.0,8.0,8.0,7.62,8.0,7.62,8.0,7.98,10.0,8.97,8.99,8.0,8.97,9.0,9.0,9.0,8.97,8.21,10.0,10.0,10.0,10.0,9.98,10.0,9.57,10.0,9.46,10.0
5,5.0,1.09,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.07,2.0,2.07,1.86,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.97,3.0,2.99,2.78,3.0,2.99,2.99,2.99,3.0,4.0,4.0,4.0,3.99,4.0,4.0,4.0,3.99,4.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,4.99,4.99,5.0,6.0,6.0,6.0,6.0,5.67,5.72,6.0,6.01,5.99,6.04,7.0,7.0,6.62,7.0,6.83,9.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.98,8.0,9.0,9.0,8.99,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,9.98,10.0,9.97,9.97,10.0,8.0,10.0,10.0,9.98
6,6.0,1.1,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.07,2.0,2.0,2.0,2.0,2.98,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.76,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.99,7.0,4.99,4.93,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.67,6.04,6.0,6.0,6.05,7.0,7.0,6.56,7.0,7.0,7.0,6.99,6.8,7.0,7.0,8.0,8.0,7.0,8.0,7.98,8.0,7.98,8.0,7.98,8.0,8.46,9.0,8.99,8.74,9.0,9.0,8.0,8.52,8.96,8.08,9.98,9.98,9.97,10.0,10.0,9.98,9.49,10.0,10.0,10.0
7,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.97,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.72,4.0,4.0,3.58,4.0,4.0,4.0,4.0,4.0,5.0,5.06,5.0,5.0,5.0,4.69,5.0,4.99,5.0,4.99,6.0,6.0,5.98,5.99,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.8,7.0,8.0,8.0,7.64,9.0,8.0,8.0,8.0,7.56,8.0,7.97,9.0,9.0,9.0,9.0,8.97,8.0,8.0,9.0,9.0,7.92,10.0,10.0,10.0,10.0,9.97,10.0,10.0,9.97,9.35,10.0
8,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.14,2.07,2.0,2.0,1.0,2.0,2.08,2.0,2.0,2.0,2.0,3.0,3.0,2.99,2.99,3.0,3.0,3.0,2.99,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.99,4.0,4.0,4.99,5.0,4.99,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.98,5.99,6.0,6.0,6.0,5.88,6.0,8.0,7.0,7.01,7.0,6.84,7.0,7.02,7.0,7.0,6.0,6.8,7.79,8.0,8.0,8.0,8.0,8.0,7.98,8.0,8.0,8.0,9.0,9.0,9.0,8.72,8.97,9.0,9.0,9.0,8.96,9.0,10.0,10.0,9.97,10.0,10.0,10.0,10.0,9.96,10.0,9.98
9,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.31,1.08,1.08,1.16,2.08,2.0,2.07,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.99,3.0,3.0,3.0,3.0,2.99,3.0,4.0,4.0,3.69,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.07,5.0,5.0,3.0,5.0,4.99,5.0,4.99,5.0,6.0,5.99,5.98,6.0,6.0,4.0,6.0,6.0,5.99,6.0,7.0,7.0,7.0,6.0,7.0,7.03,7.0,7.0,6.77,7.0,7.0,10.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,10.0,8.71,8.96,8.78,9.0,9.0,8.96,9.0,10.0,10.0,10.0,10.0,9.96,10.0,10.0,9.96,9.24,10.0
